finalResult,codeModule,moduleSession,ExternalQuiz,DataPlus,DualPlus,Folder,Forumng,Glossary,HomePage,HtmlActivity,OuCollaborate,OuContent,OuElluminate,OuWiki,PageClicks,Questionnaire,Quiz,RepeatActivity,Resource,SharedSubPage,SubPage,Url
Pass,6,0,0.0,0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,63.0,0,7.0,0.0,6.0,0.0
Fail,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,2,0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,0.0
Pass,5,0,10.0,0,0.0,2.0,4.0,0.0,40.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,150.0,0,0.0,0.0,32.0,1.0
Pass,4,0,0.0,0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,3.0,3.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,6.0,0.0
Pass,1,1,0.0,0,0.0,0.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
Pass,5,1,27.0,0,0.0,0.0,28.0,0.0,22.0,0.0,0.0,260.0,0.0,0.0,2.0,0.0,252.0,0,1.0,0.0,33.0,0.0
Pass,4,0,0.0,0,0.0,0.0,2.0,0.0,52.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,11.0,10.0
Fail,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,1,0,0.0,0,0.0,0.0,32.0,0.0,17.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,22.0,0,0.0,0.0,1.0,0.0
Pass,1,0,0.0,0,0.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,5.0,0.0
Pass,5,0,0.0,0,0.0,0.0,1.0,0.0,33.0,0.0,2.0,126.0,0.0,0.0,0.0,0.0,305.0,0,3.0,0.0,35.0,0.0
Pass,1,0,0.0,0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0
Fail,5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,5,1,0.0,0,0.0,0.0,14.0,0.0,21.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,67.0,0,1.0,0.0,5.0,0.0
Pass,4,1,0.0,0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,2424.0,0.0,1.0,0.0,0.0,379.0,0,11.0,0.0,26.0,26.0
Fail,6,0,0.0,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,103.0,0,6.0,0.0,4.0,0.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,3,1,0.0,0,1.0,0.0,63.0,0.0,33.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,36.0,0.0,38.0,3.0
Pass,4,0,0.0,0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,6.0,1.0
Fail,5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,5,1,1.0,0,0.0,0.0,40.0,0.0,37.0,0.0,0.0,160.0,0.0,0.0,2.0,0.0,162.0,0,6.0,0.0,16.0,2.0
Pass,6,0,0.0,0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,114.0,0,13.0,0.0,13.0,0.0
Pass,5,0,0.0,0,0.0,2.0,49.0,0.0,68.0,0.0,6.0,160.0,0.0,0.0,0.0,0.0,16.0,0,5.0,0.0,20.0,0.0
Pass,3,0,0.0,0,7.0,0.0,56.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,27.0,1.0
Pass,3,0,0.0,0,7.0,0.0,12.0,0.0,36.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0,24.0,0.0,42.0,1.0
Pass,1,1,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0.0,0.0
Pass,5,0,0.0,0,0.0,0.0,135.0,0.0,178.0,0.0,4.0,383.0,0.0,4.0,0.0,0.0,245.0,0,3.0,0.0,119.0,1.0
Pass,2,1,0.0,0,0.0,0.0,37.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,2.0,0.0,4.0,0.0
Fail,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,6,0,0.0,0,0.0,0.0,40.0,4.0,45.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,16.0,0,5.0,0.0,2.0,0.0
Pass,4,0,0.0,0,0.0,0.0,40.0,0.0,28.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,12.0,0.0
Pass,3,1,0.0,0,0.0,0.0,31.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,12.0,0.0
Pass,5,1,0.0,0,0.0,1.0,12.0,0.0,55.0,0.0,0.0,147.0,0.0,0.0,3.0,0.0,175.0,0,0.0,0.0,15.0,0.0
Pass,5,0,0.0,0,0.0,1.0,62.0,0.0,55.0,0.0,1.0,185.0,0.0,0.0,0.0,0.0,367.0,0,0.0,0.0,30.0,0.0
Pass,5,1,0.0,0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,217.0,0,34.0,0.0,49.0,1.0
Fail,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,5,0,0.0,0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,409.0,0,0.0,0.0,44.0,2.0
Pass,2,0,0.0,0,0.0,0.0,49.0,0.0,106.0,0.0,0.0,72.0,0.0,0.0,9.0,0.0,950.0,0,170.0,0.0,254.0,12.0
Pass,2,1,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,2.0,0.0,10.0,0.0
Fail,1,0,0.0,0,0.0,0.0,8.0,2.0,38.0,0.0,5.0,312.0,0.0,0.0,0.0,1.0,25.0,0,14.0,0.0,4.0,0.0
Pass,5,0,0.0,0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,118.0,0,1.0,0.0,31.0,0.0
Fail,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,3,0,0.0,0,11.0,0.0,5.0,0.0,65.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0,21.0,0.0,58.0,7.0
Pass,3,0,0.0,0,15.0,0.0,52.0,0.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,114.0,2.0
Fail,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,4,0,0.0,0,0.0,0.0,539.0,0.0,166.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,6.0,0,1.0,0.0,9.0,62.0
Pass,0,0,0.0,0,0.0,0.0,45.0,0.0,66.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0,12.0,0.0,30.0,20.0
Pass,1,0,0.0,0,0.0,0.0,18.0,0.0,10.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,6.0,0.0
Pass,6,1,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,6,0,0.0,0,0.0,0.0,5.0,1.0,36.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,112.0,0,1.0,0.0,5.0,0.0
Pass,3,1,0.0,0,3.0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,16.0,0.0,46.0,0.0
Pass,1,0,0.0,0,0.0,0.0,95.0,0.0,59.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,12.0,0.0,25.0,4.0
Pass,4,1,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,3.0
Pass,3,0,0.0,0,0.0,0.0,2.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,0.0,5.0,0.0
Fail,3,0,0.0,0,7.0,0.0,20.0,0.0,38.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,29.0,2.0
Pass,2,0,0.0,0,0.0,0.0,67.0,0.0,65.0,0.0,2.0,61.0,0.0,0.0,5.0,0.0,1375.0,0,13.0,0.0,20.0,0.0
Fail,6,0,0.0,0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,28.0,0,2.0,0.0,2.0,0.0
Pass,2,1,0.0,0,0.0,1.0,7.0,0.0,48.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,187.0,0,0.0,0.0,10.0,0.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,2,0,0.0,0,0.0,0.0,70.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,187.0,0,30.0,0.0,16.0,6.0
Pass,1,1,0.0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0,2.0,0.0
Pass,3,1,0.0,0,2.0,0.0,11.0,3.0,49.0,0.0,0.0,68.0,4.0,0.0,12.0,0.0,228.0,0,36.0,0.0,64.0,5.0
Pass,6,1,0.0,0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,26.0,0,3.0,0.0,2.0,0.0
Fail,1,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,7.0,1.0
Pass,4,0,0.0,0,0.0,0.0,38.0,0.0,35.0,0.0,0.0,111.0,0.0,0.0,1.0,0.0,55.0,0,10.0,0.0,9.0,17.0
Pass,1,1,0.0,0,0.0,0.0,581.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,3.0,0.0
Pass,4,0,0.0,0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,93.0,0,11.0,0.0,7.0,2.0
Pass,3,0,0.0,0,17.0,0.0,5.0,0.0,54.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,85.0,0,50.0,0.0,81.0,12.0
Fail,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,6,0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,17.0,0,1.0,0.0,5.0,0.0
Fail,5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,5,0,0.0,0,0.0,1.0,132.0,0.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,147.0,0,16.0,0.0,20.0,0.0
Pass,6,0,0.0,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,63.0,0,3.0,0.0,4.0,0.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,19.0,0,17.0,0.0,12.0,0.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,6,0,0.0,0,0.0,0.0,15.0,8.0,73.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,54.0,0,12.0,0.0,4.0,0.0
Pass,4,0,0.0,0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,299.0,0.0,8.0,0.0,0.0,1.0,0,10.0,0.0,2.0,9.0
Pass,5,0,10.0,0,0.0,2.0,0.0,0.0,66.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,368.0,0,0.0,0.0,30.0,0.0
Pass,6,0,0.0,0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,33.0,0,13.0,0.0,8.0,0.0
Fail,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,5,1,0.0,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,79.0,0,0.0,0.0,10.0,0.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,5.0,0.0,6.0,2.0
Pass,3,0,0.0,0,0.0,0.0,50.0,0.0,30.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,22.0,0.0,23.0,3.0
Fail,4,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,2,0,0.0,0,0.0,0.0,33.0,0.0,69.0,0.0,14.0,31.0,0.0,0.0,1.0,0.0,408.0,0,60.0,0.0,47.0,2.0
Fail,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,4.0,0.0
Pass,4,0,0.0,0,0.0,0.0,23.0,0.0,41.0,0.0,0.0,94.0,0.0,12.0,0.0,0.0,129.0,0,2.0,0.0,6.0,3.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,1.0,0.0
Pass,3,1,0.0,0,8.0,0.0,51.0,0.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,43.0,4.0
Pass,3,1,0.0,0,1.0,0.0,0.0,0.0,31.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,30.0,7.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,3,0,0.0,0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,0.0,43.0,0.0
Pass,5,0,0.0,0,0.0,1.0,291.0,0.0,178.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,290.0,0,9.0,0.0,46.0,3.0
Fail,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,4,0,0.0,0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,12.0,3.0
Fail,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,2,1,0.0,0,0.0,0.0,768.0,0.0,348.0,0.0,2.0,121.0,0.0,0.0,1.0,0.0,29.0,0,2.0,0.0,90.0,11.0
Pass,5,1,0.0,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,1,1,0.0,0,0.0,0.0,456.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,10.0,3.0
Pass,2,1,0.0,0,0.0,0.0,45.0,0.0,47.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,126.0,0,14.0,0.0,18.0,1.0
Pass,5,0,7.0,0,0.0,0.0,86.0,0.0,90.0,0.0,0.0,123.0,0.0,1.0,4.0,7.0,0.0,0,6.0,0.0,40.0,7.0
Pass,6,0,0.0,0,0.0,0.0,12.0,0.0,26.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,23.0,0,2.0,0.0,3.0,0.0
Pass,5,0,6.0,0,0.0,0.0,21.0,0.0,106.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,280.0,0,10.0,0.0,89.0,2.0
Pass,1,1,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,3,1,0.0,0,8.0,0.0,38.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0,9.0,0.0,27.0,3.0
Pass,5,1,3.0,0,0.0,0.0,42.0,0.0,48.0,0.0,0.0,144.0,0.0,0.0,13.0,0.0,77.0,0,8.0,0.0,33.0,1.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,1,1,0.0,0,0.0,0.0,235.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,10.0,1.0
Fail,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,1,0,0.0,0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,7.0,2.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,11.0,0.0
Pass,3,1,0.0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0
Pass,1,0,0.0,0,0.0,0.0,7.0,0.0,57.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,12.0,0,62.0,0.0,81.0,14.0
Fail,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1.0,0.0,4.0,0.0
Pass,3,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,8.0,0.0
Pass,2,0,0.0,0,0.0,0.0,44.0,0.0,71.0,0.0,12.0,290.0,0.0,0.0,0.0,0.0,129.0,0,37.0,0.0,67.0,5.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,9.0,0.0
Pass,5,0,0.0,0,0.0,0.0,67.0,0.0,79.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,236.0,0,5.0,0.0,35.0,0.0
Fail,1,1,0.0,0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.0,0.0,4.0,4.0
Pass,1,0,0.0,0,0.0,0.0,245.0,0.0,51.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,18.0,5.0
Fail,2,0,0.0,0,0.0,3.0,31.0,0.0,30.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,324.0,0,0.0,0.0,18.0,0.0
Fail,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,5,0,18.0,0,0.0,0.0,63.0,0.0,66.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,160.0,0,4.0,0.0,39.0,2.0
Fail,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,0,0,0.0,0,0.0,0.0,63.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,13.0,2.0
Fail,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,4,0,0.0,0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0
Pass,5,1,6.0,0,0.0,5.0,202.0,0.0,300.0,0.0,2.0,1135.0,0.0,0.0,7.0,0.0,413.0,0,49.0,0.0,116.0,7.0
Fail,6,0,0.0,0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,115.0,0,3.0,0.0,0.0,0.0
Fail,2,0,0.0,0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
Fail,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,1,1,0.0,0,0.0,0.0,133.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0
Pass,5,1,0.0,0,0.0,0.0,137.0,0.0,123.0,0.0,0.0,310.0,9.0,0.0,0.0,0.0,164.0,0,9.0,0.0,58.0,2.0
Pass,6,0,0.0,0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,48.0,0,7.0,0.0,5.0,0.0
Pass,4,0,0.0,0,0.0,0.0,36.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0,1.0,0.0,1.0,0.0
Pass,1,1,0.0,0,0.0,0.0,367.0,1.0,67.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,19.0,0.0,9.0,2.0
Fail,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,5,0,0.0,0,0.0,0.0,40.0,0.0,34.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,104.0,0,0.0,0.0,18.0,0.0
Pass,3,0,0.0,0,2.0,0.0,72.0,0.0,28.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,56.0,0.0
Pass,3,0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,4.0,0.0
Fail,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pass,5,1,0.0,0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,252.0,0,0.0,0.0,21.0,0.0
Pass,6,0,0.0,0,0.0,0.0,12.0,0.0,26.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,21.0,0,3.0,0.0,2.0,0.0
Pass,0,0,0.0,0,0.0,0.0,36.0,0.0,102.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0,12.0,0.0,23.0,9.0
Pass,1,0,0.0,0,0.0,0.0,97.0,0.0,141.0,0.0,4.0,569.0,0.0,0.0,0.0,5.0,34.0,0,48.0,0.0,5.0,0.0
Pass,5,0,33.0,0,0.0,0.0,8.0,0.0,43.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,277.0,0,6.0,0.0,44.0,2.0
Pass,1,0,0.0,0,0.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,3,1,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Fail,5,1,0.0,0,0.0,1.0,21.0,0.0,42.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,123.0,0,14.0,0.0,34.0,2.0
Pass,2,0,0.0,0,0.0,0.0,81.0,0.0,13.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,14.0,0,2.0,0.0,23.0,2.0
Pass,6,1,0.0,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,14.0,0,1.0,0.0,1.0,0.0
Pass,6,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,70.0,0,0.0,0.0,1.0,0.0
Pass,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
