finalResult,codeModule,moduleSession,ExternalQuiz,DataPlus,DualPlus,Folder,Forumng,Glossary,HomePage,HtmlActivity,OuCollaborate,OuContent,OuElluminate,OuWiki,PageClicks,Questionnaire,Quiz,RepeatActivity,Resource,SharedSubPage,SubPage,Url
Fail,4,0,0.0,0.0,0.0,0,79.0,0.0,66.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,18.0,10.0
Pass,4,0,0.0,0.0,0.0,0,60.0,0.0,66.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,102.0,0.0,1.0,0.0,12.0,10.0
Pass,2,0,0.0,0.0,0.0,0,225.0,0.0,101.0,0.0,7.0,84.0,0.0,0.0,0.0,0.0,704.0,0.0,56.0,0.0,78.0,20.0
Pass,5,0,0.0,0.0,0.0,0,81.0,0.0,80.0,0.0,0.0,142.0,0.0,3.0,1.0,0.0,129.0,0.0,9.0,0.0,64.0,2.0
Fail,4,0,0.0,0.0,0.0,0,78.0,0.0,93.0,0.0,2.0,326.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,22.0,31.0
Pass,2,1,0.0,0.0,0.0,0,837.0,0.0,310.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1170.0,0.0,29.0,0.0,59.0,5.0
Fail,5,0,0.0,0.0,0.0,0,1.0,0.0,24.0,0.0,2.0,188.0,0.0,0.0,2.0,0.0,59.0,0.0,7.0,0.0,40.0,1.0
Pass,2,1,0.0,0.0,0.0,0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,3.0,0.0,16.0,1.0
Pass,1,1,0.0,0.0,0.0,0,1446.0,1.0,219.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,32.0,3.0
Fail,5,1,0.0,0.0,0.0,0,60.0,0.0,31.0,0.0,0.0,76.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,20.0,8.0
Fail,6,1,0.0,0.0,0.0,0,8.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0
Pass,0,0,0.0,1.0,0.0,0,67.0,0.0,80.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,13.0
Pass,1,0,0.0,0.0,0.0,0,526.0,1.0,217.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,0.0,5.0,3.0
Pass,3,1,0.0,0.0,0.0,0,95.0,0.0,60.0,0.0,0.0,79.0,0.0,24.0,0.0,0.0,0.0,0.0,10.0,0.0,55.0,1.0
Pass,0,0,0.0,0.0,0.0,0,39.0,0.0,148.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,76.0,46.0
Fail,3,0,0.0,0.0,0.0,0,0.0,2.0,47.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,20.0,0.0
Pass,5,0,0.0,0.0,0.0,0,120.0,0.0,131.0,0.0,0.0,241.0,0.0,20.0,1.0,10.0,317.0,0.0,66.0,0.0,155.0,5.0
Pass,1,1,0.0,0.0,0.0,0,12.0,0.0,69.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,72.0,0.0,38.0,11.0
Pass,3,0,0.0,0.0,0.0,0,33.0,1.0,66.0,0.0,0.0,69.0,0.0,22.0,0.0,0.0,0.0,0.0,47.0,0.0,62.0,5.0
Pass,2,0,0.0,0.0,0.0,0,320.0,0.0,205.0,0.0,2.0,24.0,0.0,58.0,0.0,0.0,153.0,0.0,23.0,0.0,76.0,1.0
Pass,6,0,0.0,0.0,0.0,0,12.0,0.0,18.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0
Fail,6,1,0.0,0.0,0.0,0,17.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0
Fail,5,1,0.0,0.0,0.0,0,100.0,2.0,137.0,0.0,0.0,242.0,5.0,17.0,3.0,3.0,90.0,0.0,7.0,0.0,86.0,13.0
Pass,2,1,0.0,0.0,0.0,0,14.0,0.0,66.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,45.0,0.0,24.0,3.0
Pass,5,0,0.0,0.0,0.0,0,204.0,0.0,128.0,0.0,5.0,379.0,0.0,17.0,1.0,3.0,142.0,0.0,11.0,0.0,77.0,1.0
Pass,2,0,0.0,0.0,0.0,0,198.0,0.0,438.0,0.0,4.0,527.0,0.0,0.0,1.0,0.0,867.0,0.0,25.0,0.0,146.0,80.0
Pass,5,0,0.0,0.0,0.0,0,23.0,0.0,91.0,3.0,0.0,92.0,0.0,0.0,0.0,0.0,120.0,0.0,31.0,0.0,53.0,10.0
Fail,5,0,0.0,0.0,0.0,0,116.0,0.0,102.0,0.0,0.0,217.0,0.0,21.0,2.0,0.0,90.0,0.0,10.0,0.0,83.0,2.0
Pass,3,0,0.0,0.0,0.0,0,178.0,0.0,80.0,0.0,0.0,48.0,0.0,37.0,0.0,0.0,164.0,0.0,14.0,0.0,41.0,6.0
Pass,2,1,0.0,0.0,0.0,0,113.0,0.0,123.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,258.0,0.0,16.0,0.0,55.0,3.0
Pass,2,0,0.0,0.0,0.0,0,32.0,0.0,86.0,3.0,0.0,126.0,0.0,0.0,1.0,0.0,142.0,0.0,21.0,0.0,54.0,7.0
Pass,2,0,0.0,0.0,0.0,0,48.0,0.0,273.0,0.0,4.0,141.0,0.0,0.0,0.0,0.0,215.0,0.0,19.0,0.0,73.0,22.0
Fail,5,0,0.0,0.0,0.0,0,74.0,0.0,69.0,5.0,0.0,44.0,0.0,0.0,6.0,0.0,0.0,0.0,32.0,0.0,56.0,12.0
Pass,6,1,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0
Fail,5,0,0.0,0.0,0.0,0,86.0,0.0,138.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,90.0,0.0,12.0,0.0,133.0,16.0
Pass,1,0,0.0,0.0,0.0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,3,0,0.0,0.0,0.0,0,56.0,1.0,79.0,0.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,36.0,5.0
Fail,4,0,0.0,0.0,0.0,0,42.0,0.0,166.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0,21.0
Pass,3,0,0.0,0.0,0.0,0,186.0,5.0,175.0,0.0,6.0,44.0,0.0,34.0,0.0,0.0,0.0,0.0,27.0,0.0,125.0,12.0
Fail,2,1,0.0,0.0,0.0,0,5.0,0.0,53.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,154.0,0.0,69.0,0.0,34.0,2.0
Pass,1,0,0.0,0.0,0.0,0,6.0,2.0,63.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,0.0,19.0,3.0
Pass,6,1,0.0,0.0,0.0,0,17.0,0.0,34.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
Fail,6,0,0.0,0.0,0.0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
Fail,3,0,0.0,0.0,0.0,0,0.0,12.0,45.0,0.0,5.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.0
Pass,2,0,0.0,0.0,0.0,0,29.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,364.0,0.0,46.0,0.0,68.0,12.0
Pass,5,0,0.0,0.0,0.0,0,375.0,0.0,303.0,0.0,1.0,435.0,0.0,21.0,5.0,12.0,232.0,0.0,19.0,0.0,128.0,21.0
Pass,3,0,0.0,0.0,0.0,0,82.0,7.0,65.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,28.0,5.0
Pass,2,1,0.0,0.0,0.0,0,33.0,0.0,112.0,0.0,2.0,236.0,0.0,0.0,0.0,0.0,293.0,0.0,19.0,0.0,39.0,17.0
Pass,5,0,0.0,0.0,0.0,0,647.0,0.0,255.0,1.0,6.0,416.0,0.0,54.0,2.0,9.0,131.0,0.0,10.0,0.0,121.0,14.0
Pass,5,1,0.0,0.0,0.0,0,189.0,0.0,169.0,0.0,12.0,149.0,0.0,12.0,6.0,0.0,12.0,0.0,12.0,0.0,118.0,16.0
Fail,5,1,0.0,0.0,0.0,0,62.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,79.0,0.0,4.0,0.0,20.0,0.0
Pass,5,0,0.0,0.0,0.0,0,260.0,0.0,121.0,0.0,2.0,344.0,0.0,53.0,2.0,9.0,263.0,0.0,9.0,0.0,122.0,5.0
Pass,0,0,0.0,0.0,0.0,0,45.0,0.0,97.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,2.0
Pass,3,0,0.0,0.0,0.0,0,130.0,0.0,135.0,0.0,0.0,110.0,0.0,28.0,0.0,0.0,0.0,0.0,49.0,0.0,120.0,21.0
Pass,2,1,0.0,0.0,0.0,0,155.0,0.0,262.0,0.0,3.0,194.0,0.0,0.0,0.0,0.0,382.0,0.0,13.0,0.0,63.0,25.0
Pass,5,0,0.0,0.0,0.0,0,1375.0,0.0,453.0,0.0,3.0,260.0,0.0,15.0,6.0,10.0,9.0,0.0,36.0,0.0,163.0,33.0
Pass,4,0,0.0,0.0,0.0,0,14.0,0.0,66.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0,9.0,8.0
Fail,5,0,0.0,0.0,0.0,0,494.0,0.0,87.0,5.0,1.0,430.0,0.0,60.0,3.0,4.0,79.0,0.0,10.0,0.0,108.0,5.0
Pass,1,0,0.0,0.0,0.0,0,0.0,1.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,54.0,0.0,25.0,0.0,21.0,0.0
Pass,1,1,0.0,0.0,0.0,0,142.0,0.0,110.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0,100.0,1.0,46.0,15.0
Fail,2,1,0.0,0.0,0.0,0,97.0,0.0,40.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,114.0,0.0,17.0,0.0,46.0,5.0
Pass,3,0,0.0,0.0,0.0,0,109.0,0.0,75.0,0.0,1.0,16.0,0.0,22.0,0.0,0.0,0.0,0.0,12.0,0.0,52.0,11.0
Fail,6,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,5,0,0.0,0.0,0.0,0,295.0,0.0,345.0,0.0,1.0,748.0,0.0,27.0,5.0,12.0,282.0,0.0,19.0,0.0,183.0,26.0
Pass,6,0,0.0,0.0,0.0,0,0.0,0.0,34.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0
Pass,5,1,0.0,0.0,0.0,0,153.0,0.0,120.0,0.0,0.0,296.0,5.0,10.0,3.0,9.0,183.0,0.0,15.0,0.0,78.0,8.0
Pass,5,0,0.0,0.0,0.0,0,401.0,0.0,304.0,0.0,10.0,436.0,0.0,5.0,2.0,0.0,275.0,0.0,30.0,0.0,184.0,2.0
Fail,1,0,0.0,0.0,0.0,0,130.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,9.0,2.0
Pass,5,1,0.0,0.0,0.0,0,402.0,0.0,180.0,0.0,3.0,506.0,0.0,58.0,4.0,9.0,69.0,0.0,9.0,0.0,97.0,5.0
Fail,2,1,0.0,0.0,0.0,0,132.0,0.0,56.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,418.0,0.0,12.0,0.0,21.0,9.0
Pass,4,0,0.0,0.0,0.0,0,116.0,0.0,195.0,0.0,5.0,386.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0,9.0,69.0
Pass,4,0,0.0,0.0,0.0,0,14.0,0.0,122.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,5.0,25.0
Fail,6,1,0.0,0.0,0.0,0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
Fail,2,1,0.0,0.0,0.0,0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,2,1,0.0,0.0,0.0,0,6.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,223.0,0.0,19.0,0.0,26.0,0.0
Fail,2,0,0.0,0.0,0.0,0,51.0,0.0,58.0,0.0,2.0,85.0,0.0,1.0,1.0,0.0,93.0,0.0,29.0,0.0,50.0,14.0
Pass,2,1,0.0,0.0,0.0,0,548.0,0.0,706.0,0.0,10.0,541.0,0.0,0.0,0.0,0.0,519.0,0.0,15.0,0.0,110.0,128.0
Pass,1,1,0.0,0.0,0.0,0,87.0,0.0,31.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,0.0,20.0,9.0
Pass,1,0,0.0,0.0,0.0,0,101.0,2.0,105.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,18.0,0.0,29.0,25.0
Pass,6,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fail,2,1,0.0,0.0,0.0,0,0.0,0.0,52.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,96.0,0.0,11.0,0.0,34.0,2.0
Fail,3,1,0.0,0.0,0.0,0,37.0,3.0,80.0,0.0,0.0,62.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0,66.0,12.0
Fail,1,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
Pass,2,1,0.0,0.0,0.0,0,355.0,0.0,314.0,0.0,3.0,394.0,0.0,0.0,0.0,0.0,259.0,0.0,26.0,0.0,120.0,23.0
Fail,3,0,0.0,0.0,0.0,0,37.0,0.0,85.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,23.0,8.0
Pass,1,1,0.0,0.0,0.0,0,125.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,10.0,7.0
Pass,4,0,0.0,0.0,0.0,0,451.0,0.0,138.0,0.0,3.0,378.0,0.0,5.0,0.0,0.0,92.0,0.0,2.0,0.0,24.0,55.0
Pass,3,0,0.0,0.0,0.0,0,294.0,0.0,112.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,129.0,15.0
Pass,3,1,0.0,0.0,0.0,0,125.0,0.0,64.0,0.0,1.0,36.0,0.0,25.0,0.0,0.0,0.0,0.0,13.0,0.0,112.0,10.0
Pass,2,0,0.0,0.0,0.0,0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,8.0,2.0
Fail,3,0,0.0,0.0,0.0,0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
Pass,1,1,0.0,0.0,0.0,0,68.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,16.0,1.0
Pass,3,1,0.0,0.0,0.0,0,0.0,0.0,56.0,0.0,0.0,71.0,2.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,32.0,4.0
Fail,2,0,0.0,0.0,0.0,0,122.0,0.0,170.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,385.0,0.0,27.0,0.0,234.0,1.0
Pass,4,0,0.0,0.0,0.0,0,38.0,0.0,62.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,95.0,0.0,6.0,0.0,5.0,2.0
Fail,5,0,0.0,0.0,0.0,0,130.0,0.0,120.0,0.0,0.0,66.0,0.0,0.0,6.0,0.0,522.0,0.0,39.0,0.0,98.0,4.0
Pass,5,1,0.0,0.0,0.0,0,45.0,10.0,56.0,0.0,0.0,144.0,0.0,1.0,0.0,0.0,174.0,0.0,2.0,0.0,71.0,2.0
Pass,4,0,0.0,0.0,0.0,0,315.0,0.0,205.0,0.0,1.0,473.0,0.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,25.0,67.0
Pass,0,0,0.0,0.0,0.0,0,124.0,0.0,85.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,2.0
Pass,6,0,0.0,0.0,0.0,0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0
Fail,3,1,0.0,0.0,0.0,0,139.0,0.0,242.0,0.0,0.0,126.0,1.0,38.0,5.0,0.0,0.0,0.0,53.0,0.0,356.0,92.0
Pass,5,0,0.0,0.0,0.0,0,42.0,2.0,106.0,0.0,0.0,327.0,0.0,9.0,1.0,4.0,141.0,0.0,8.0,0.0,84.0,4.0
Fail,5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,3,0,0.0,0.0,0.0,0,198.0,12.0,115.0,0.0,10.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,53.0,12.0
Pass,0,0,0.0,0.0,0.0,0,0.0,0.0,16.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
Pass,1,0,0.0,0.0,0.0,0,5.0,0.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,9.0,0.0,16.0,7.0
Fail,1,0,0.0,0.0,0.0,0,14.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0
Fail,5,0,0.0,0.0,0.0,0,364.0,0.0,128.0,0.0,8.0,64.0,0.0,2.0,0.0,4.0,55.0,0.0,9.0,0.0,45.0,3.0
Pass,1,1,0.0,0.0,0.0,0,206.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,6.0,1.0
Pass,1,1,0.0,0.0,0.0,0,21.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,10.0,0.0
Fail,5,1,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Pass,2,0,0.0,0.0,0.0,0,1890.0,0.0,392.0,0.0,9.0,444.0,0.0,0.0,0.0,0.0,267.0,0.0,100.0,0.0,58.0,77.0
Pass,0,0,0.0,0.0,0.0,0,200.0,0.0,302.0,0.0,1.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,140.0,93.0
Pass,1,1,0.0,0.0,0.0,0,42.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,18.0,0.0,24.0,3.0
Pass,4,0,0.0,0.0,0.0,0,45.0,0.0,54.0,0.0,2.0,255.0,0.0,2.0,0.0,0.0,92.0,0.0,1.0,0.0,7.0,20.0
Pass,1,1,0.0,0.0,0.0,0,22.0,0.0,27.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,12.0
Fail,4,1,0.0,0.0,0.0,0,17.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,85.0,0.0,14.0,0.0,28.0,0.0
Pass,2,1,0.0,0.0,0.0,0,152.0,0.0,166.0,0.0,0.0,82.0,0.0,16.0,0.0,0.0,64.0,0.0,45.0,0.0,154.0,18.0
Fail,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,3,0,0.0,0.0,0.0,0,76.0,0.0,44.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.0,13.0
Fail,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,5,0,0.0,0.0,0.0,0,182.0,0.0,268.0,2.0,0.0,857.0,0.0,24.0,2.0,3.0,568.0,0.0,12.0,0.0,235.0,8.0
Fail,5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,2,0,0.0,0.0,0.0,0,188.0,0.0,556.0,5.0,10.0,1150.0,0.0,47.0,1.0,7.0,160.0,0.0,152.0,0.0,224.0,42.0
Pass,4,0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,1.0,231.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.0,17.0
Fail,3,0,0.0,0.0,0.0,0,35.0,0.0,56.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,34.0,7.0
Pass,6,1,0.0,0.0,0.0,0,15.0,3.0,63.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,24.0,0.0
Pass,6,1,0.0,0.0,0.0,0,195.0,1.0,36.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,0.0
Pass,1,1,0.0,0.0,0.0,0,39.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,3.0
Pass,1,0,0.0,0.0,0.0,0,0.0,1.0,41.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,6.0,0.0
Pass,5,0,0.0,0.0,0.0,0,135.0,0.0,154.0,0.0,1.0,55.0,0.0,8.0,0.0,0.0,139.0,0.0,11.0,0.0,96.0,4.0
Pass,5,1,0.0,0.0,0.0,0,124.0,0.0,116.0,0.0,1.0,189.0,0.0,10.0,2.0,9.0,205.0,0.0,4.0,0.0,65.0,5.0
Pass,5,0,0.0,0.0,0.0,0,72.0,0.0,70.0,0.0,0.0,205.0,0.0,10.0,3.0,0.0,97.0,0.0,10.0,0.0,33.0,0.0
Pass,1,1,0.0,0.0,0.0,0,994.0,1.0,392.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,43.0,0.0,164.0,0.0,89.0,61.0
Fail,5,1,0.0,0.0,0.0,0,978.0,0.0,267.0,0.0,1.0,595.0,0.0,31.0,2.0,9.0,337.0,0.0,12.0,0.0,119.0,6.0
Fail,5,1,0.0,0.0,0.0,0,8.0,0.0,29.0,0.0,0.0,165.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,68.0,14.0
Pass,1,0,0.0,0.0,0.0,0,4.0,0.0,58.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0
Fail,1,0,0.0,0.0,0.0,0,22.0,0.0,60.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,0.0,11.0,0.0
Pass,1,0,0.0,0.0,0.0,0,0.0,1.0,95.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,60.0,0.0,38.0,0.0,25.0,3.0
Pass,4,0,0.0,0.0,0.0,0,472.0,0.0,290.0,0.0,5.0,388.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,34.0,52.0
Fail,0,0,0.0,0.0,0.0,0,32.0,1.0,56.0,0.0,4.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,1.0
Pass,2,0,0.0,0.0,0.0,0,51.0,0.0,52.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,227.0,0.0,13.0,0.0,33.0,3.0
Pass,6,0,0.0,0.0,0.0,0,44.0,1.0,42.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,35.0,0.0
Pass,1,0,0.0,0.0,0.0,0,241.0,0.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,14.0
Pass,2,0,0.0,0.0,0.0,0,2.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,39.0,0.0,42.0,1.0
Fail,5,1,0.0,0.0,0.0,0,41.0,0.0,51.0,0.0,3.0,117.0,0.0,6.0,3.0,0.0,74.0,0.0,17.0,0.0,53.0,6.0
Pass,2,1,0.0,0.0,0.0,0,258.0,0.0,382.0,0.0,4.0,466.0,0.0,0.0,0.0,0.0,263.0,0.0,39.0,0.0,184.0,53.0
Pass,3,1,0.0,0.0,0.0,0,407.0,1.0,483.0,0.0,0.0,82.0,7.0,130.0,0.0,0.0,0.0,0.0,68.0,0.0,164.0,93.0
Pass,3,0,0.0,0.0,0.0,0,233.0,0.0,247.0,0.0,0.0,187.0,0.0,85.0,0.0,0.0,0.0,0.0,39.0,0.0,84.0,8.0
Pass,0,0,0.0,0.0,0.0,0,71.0,0.0,68.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0
Pass,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,5,0,0.0,0.0,0.0,0,325.0,0.0,257.0,0.0,2.0,1012.0,0.0,68.0,8.0,13.0,340.0,0.0,23.0,0.0,284.0,9.0
Pass,6,0,0.0,0.0,0.0,0,0.0,0.0,26.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0
Pass,3,1,0.0,0.0,0.0,0,27.0,0.0,36.0,0.0,0.0,49.0,3.0,31.0,0.0,0.0,0.0,0.0,12.0,0.0,26.0,4.0
Fail,1,0,0.0,0.0,0.0,0,72.0,0.0,91.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,19.0,0.0,44.0,0.0,64.0,12.0
Fail,5,0,0.0,0.0,0.0,0,354.0,0.0,354.0,0.0,0.0,392.0,0.0,18.0,6.0,4.0,346.0,0.0,9.0,0.0,176.0,9.0
Fail,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,5,0,0.0,0.0,0.0,0,59.0,0.0,99.0,4.0,1.0,211.0,0.0,0.0,3.0,0.0,247.0,0.0,9.0,0.0,83.0,4.0
Pass,1,0,0.0,0.0,0.0,0,45.0,0.0,104.0,0.0,3.0,121.0,0.0,0.0,0.0,0.0,48.0,0.0,18.0,0.0,17.0,0.0
Pass,5,0,0.0,0.0,0.0,0,399.0,6.0,231.0,0.0,0.0,350.0,0.0,0.0,4.0,0.0,320.0,0.0,25.0,0.0,139.0,7.0
Pass,5,1,0.0,0.0,0.0,0,61.0,0.0,125.0,0.0,1.0,346.0,0.0,26.0,5.0,9.0,71.0,0.0,8.0,0.0,76.0,10.0
